,recruitType,year,ranking,name,school,committedTo,position,height,weight,stars,rating,city,stateProvince,country
2453,HighSchool,2019,,Andrew Hayes,Bryant,,CB,71.0,173.0,3,0.8032,Bryant,AR,
2454,HighSchool,2019,,Shemar Thompson,Walter M Williams,North Carolina A&T,RB,72.0,190.0,3,0.8032,Burlington,NC,
2455,HighSchool,2019,,Christophe Atkinson,Tuscarora,Ohio,OG,75.0,273.0,3,0.8032,Leesburg,VA,
2456,HighSchool,2019,,Federico Maranges,Christopher Columbus HS,Florida Atlantic,OG,76.0,285.0,3,0.8032,Miami,FL,
2457,HighSchool,2019,,Jayshaun Coffman,Frederick Douglass,Marshall,SDE,77.0,265.0,3,0.8032,Lexington,KY,
2458,HighSchool,2019,,Jalen Jackson,Bloomingdale,Middle Tennessee,CB,74.0,170.0,3,0.8031,Valrico,FL,
2459,HighSchool,2019,,Amir McDaniel,West Florida Tech,Louisiana,CB,70.0,170.0,3,0.803,Pensacola,FL,
2460,HighSchool,2019,,Donovan Curry,Habersham Central,Troy,WR,72.0,182.0,3,0.803,Mount Airy,GA,
2461,HighSchool,2019,,Demarcus Griffin,Olympic HS,Utah State,WR,69.0,170.0,3,0.8024,Charlotte,NC,
2462,HighSchool,2019,,Milan Tucker,Fort Myers,Appalachian State,CB,71.0,163.0,3,0.802,Fort Myers,FL,
2463,HighSchool,2019,,Leandre Davis,Terry,North Texas,S,70.0,190.0,3,0.8019,Rosenberg,TX,
2464,HighSchool,2019,,Rason Williams,Alief Elsik,Stephen F. Austin,WDE,75.0,230.0,3,0.8017,Houston,TX,
2465,HighSchool,2019,,Kannon Biggs,Athens,Troy,OT,76.0,270.0,3,0.8017,Athens,AL,
2466,HighSchool,2019,,Steve Ballard,Central Hinds Academy,Louisiana Tech,OT,77.0,290.0,3,0.8017,Raymond,MS,
2467,HighSchool,2019,,Aric Davison,Richland,Utah State,OG,74.0,283.0,3,0.8017,Richland,WA,
2468,HighSchool,2019,,Terry Lambert,Magnolia,,ATH,69.0,185.0,3,0.8014,Magnolia,AR,
2469,HighSchool,2019,,Blake Watkins,Smyrna,Murray State,ATH,71.0,185.0,3,0.8014,Smyrna,TN,
2470,HighSchool,2019,,Willie Matthews,Montclair,,RB,72.5,210.0,3,0.8014,Montclair,NJ,
2471,HighSchool,2019,,Devin Blakley,Nazareth Academy,,CB,70.0,180.0,3,0.8014,La Grange Park,IL,
2472,HighSchool,2019,,Taron Beauford,Southern,,RB,68.0,174.0,3,0.8014,Durham,NC,
2473,HighSchool,2019,,Jared Pedraza,Franklin,Northwestern State,S,71.0,202.0,3,0.8014,Franklin,TX,
2474,HighSchool,2019,,Johnathan Bennett,Summerville,Liberty,PRO,72.0,214.0,3,0.8014,Summerville,SC,
2475,HighSchool,2019,,Nick German,Montgomery Bell Academy,,S,73.0,180.0,3,0.8014,Nashville,TN,
2476,HighSchool,2019,,Dante Wynn,Ensworth,,CB,70.0,175.0,3,0.8014,Nashville,TN,
2477,HighSchool,2019,,Julius Elders,Goodpasture Christian School,,RB,71.0,205.0,3,0.8014,Madison,TN,
2478,HighSchool,2019,,Ryan Eledge,C.P.A.,,PRO,73.0,185.0,3,0.8014,Nashville,TN,
2479,HighSchool,2019,,DJ Chisolm,Berkeley,Middle Tennessee,ATH,68.0,160.0,3,0.8014,Moncks Corner,SC,
2480,HighSchool,2019,,Darin Davenport,Southside,Central Arkansas,ILB,73.0,220.0,3,0.8014,Fort Smith,AR,
2481,HighSchool,2019,,Desmond Little,Beaumont United,,OLB,73.0,205.0,3,0.8014,Beaumont,TX,
2482,HighSchool,2019,,Chux Nwabuko,Hutto,,APB,66.0,150.0,3,0.8014,Hutto,TX,
2483,HighSchool,2019,,Ben Mason,Lovejoy,,OC,75.0,300.0,3,0.8014,Lucas,TX,
2484,HighSchool,2019,,Izeya Floyd,Reedy,Rice,OC,74.0,305.0,3,0.8014,Frisco,TX,
2485,HighSchool,2019,,Carson Welch,The Oakridge School,,PRO,76.0,200.0,3,0.8014,Arlington,TX,
2486,HighSchool,2019,,Josh Blagowsky,Plano East,,ILB,74.0,200.0,3,0.8014,Plano,TX,
2487,HighSchool,2019,,Todd Hudson II,Clear Springs,,RB,67.0,172.0,3,0.8014,League City,TX,
2488,HighSchool,2019,,Kaleb Ducros,St Pius X,,WR,71.5,180.0,3,0.8014,Houston,TX,
2489,HighSchool,2019,,Keyshawn Swanson,West Florida Tech,Akron,CB,71.0,178.0,3,0.8013,Pensacola,FL,
2490,HighSchool,2019,,Demaurez Bellamy,Deland,South Florida,OLB,70.0,210.0,3,0.8007,Deland,FL,
2491,HighSchool,2019,,Kyvin Carroll,Benton,Fresno State,ILB,71.0,227.0,3,0.8004,Benton,AR,
2492,HighSchool,2019,,Chad Stephens,Southeast Guilford,East Carolina,OLB,73.0,215.0,3,0.8004,Greensboro,NC,
2493,HighSchool,2019,,Alex Flinn,A C Reynolds,East Carolina,PRO,73.0,212.0,3,0.8004,Asheville,NC,
2494,HighSchool,2019,,Gavin Screws,Baldwin,Troy,PRO,74.0,195.0,3,0.8004,Jacksonville,FL,
2495,HighSchool,2019,,Treun Pace,Pelham,Georgia Southern,CB,71.0,178.0,3,0.8003,Pelham,GA,
2496,HighSchool,2019,,AJ Watkins,Langston Hughes,Georgia Southern,DT,75.0,260.0,3,0.8003,Fairburn,GA,
2497,HighSchool,2019,,Shamar Hobdy-Lee,Jefferson,Florida International,OT,77.0,285.0,3,0.8003,Tampa,FL,
2498,HighSchool,2019,,Sean Berry,Woodrow Wilson,UT San Antonio,S,72.0,178.0,3,0.8003,Dallas,TX,
2499,HighSchool,2019,,Alex Azusenis,Olentangy Liberty,Colorado State,OT,78.0,290.0,3,0.8003,Powell,OH,
2500,HighSchool,2019,,Kenneth Robinson,South Grand Prairie,UT San Antonio,CB,70.0,161.0,3,0.8003,Grand Prairie,TX,
2501,HighSchool,2019,,Darius Alexander,Wayne,Toledo,WDE,77.0,216.0,3,0.8003,Fort Wayne,IN,
2502,HighSchool,2019,,Trevon Booker,Lawrence Central,Miami (OH),CB,73.0,175.0,3,0.8003,Indianapolis,IN,
2503,HighSchool,2019,,Keith Jones,Cardinal Ritter College Prep,Western Michigan,CB,70.0,160.0,3,0.8003,Saint Louis,MO,
2504,HighSchool,2019,,Darrell Wyatt,Martin Luther King,Central Michigan,WR,73.0,175.0,3,0.8003,Detroit,MI,
2505,HighSchool,2019,,Xavier McDonald,Northeast,,S,72.0,180.0,3,0.8003,SAINT PETERSBURG,FL,
2506,HighSchool,2019,,Jailen Nias,Dewitt Clinton,,ATH,73.0,180.0,3,0.8003,Bronx,NY,
2507,HighSchool,2019,,Jimmy Ciarlo,St. Joseph Regional,,S,75.0,190.0,3,0.8003,Montvale,NJ,
2508,HighSchool,2019,,Brian Dallas,Central Catholic,Kent State,WDE,75.0,215.0,3,0.8003,Pittsburgh,PA,
2509,HighSchool,2019,,Nathaniel Wyatt,St Joseph,Temple,ATH,73.0,175.0,3,0.8003,Metuchen,NJ,
2510,HighSchool,2019,,Sean Morris,Barnegat,Holy Cross,TE,76.5,220.0,3,0.8003,Barnegat,NJ,
2511,HighSchool,2019,,Tyson Bivins,Bearden,,S,74.0,185.0,3,0.8003,Knoxville,TN,
2512,HighSchool,2019,,J'Coryan Anderson,Fulton,Marshall,ILB,74.0,205.0,3,0.8003,Knoxville,TN,
2513,HighSchool,2019,,Cameron Hutchinson,Havelock,,RB,72.0,215.0,3,0.8003,Havelock,NC,
2514,HighSchool,2019,,Sean Smith,Stafford Sr.,,S,73.0,175.0,3,0.8003,Stafford,VA,
2515,HighSchool,2019,,Jordan Magee,Dover,Temple,ATH,75.0,205.0,3,0.8003,Dover,DE,
2516,HighSchool,2019,,Joshua Simon,Crestwood,Western Kentucky,WR,75.5,217.0,3,0.8003,Sumter,SC,
2517,HighSchool,2019,,Dante Cephas,Penn Hills,Kent State,WR,73.0,175.0,3,0.8003,Pittsburgh,PA,
2518,HighSchool,2019,,Tyreke Brown,Penns Grove,,RB,72.0,223.0,3,0.8003,Penns Grove,NJ,
2519,HighSchool,2019,,Joshua Wyatt,C.E. King,,S,70.0,189.0,3,0.8003,Houston,TX,
2520,HighSchool,2019,,Emil Smith,Etowah,Georgia Southern,WR,73.0,175.0,3,0.8003,Attalla,AL,
2521,HighSchool,2019,,Kamren McCray,Berkeley,,OT,78.0,350.0,3,0.8003,Moncks Corner,SC,
2522,HighSchool,2019,,Kelvin Spencer,Martin,,OLB,73.0,215.0,3,0.8003,Arlington,TX,
2523,HighSchool,2019,,Aaron Hamilton,Johns Creek,Eastern Michigan,DT,74.0,280.0,3,0.8003,Rome,GA,
2524,HighSchool,2019,,Jackson Fort,College Park,Tulane,OG,76.0,287.0,3,0.8003,The Woodlands,TX,
2525,HighSchool,2019,,Chase Lundt,Martin,Connecticut,OT,78.0,265.0,3,0.8003,Arlington,TX,
2526,HighSchool,2019,,Oscar Cardenas,Brandeis,UT San Antonio,TE,76.0,242.0,3,0.8003,San Antonio,TX,
2527,HighSchool,2019,,Syrr Barnes,Mission Viejo,,ILB,72.0,237.0,3,0.8003,Mission Viejo,CA,
2528,HighSchool,2019,,Hayden Hagler,Sulphur,Southeastern Louisiana,TE,75.0,225.0,3,0.8003,Sulphur,LA,
2529,HighSchool,2019,,Jackson Mitchell,Ridgefield,Connecticut,ILB,74.0,211.0,3,0.8003,Ridgefield,CT,
2530,HighSchool,2019,,Jaquarion Turner,South Garland,Stephen F. Austin,RB,72.0,200.0,3,0.8003,Garland,TX,
2531,HighSchool,2019,,Wes Dorsey,Grace Christian Academy,Western Kentucky,OT,78.0,245.0,3,0.8003,Knoxville,TN,
2532,HighSchool,2019,,Donnell Brown,Riverdale Baptist,,SDE,75.0,235.0,3,0.8003,Upper Marlboro,MD,
2533,HighSchool,2019,,Blaise Bentsen,Sherman,,PRO,77.0,235.0,3,0.8003,Sherman,TX,
2534,HighSchool,2019,,Bershard Glaspie,Poteet,Tulsa,OLB,72.0,195.0,3,0.8003,Mesquite,TX,
2535,HighSchool,2019,,Brent Malone,Brandeis,Harvard,ILB,73.0,205.0,3,0.8003,San Antonio,TX,
2536,HighSchool,2019,,Jermaine Brown,Manvel,,OLB,72.0,187.0,3,0.8003,Manvel,TX,
2537,HighSchool,2019,,Kevric Wiggins,Klein Collins,Louisiana Monroe,CB,71.0,160.0,3,0.8003,Spring,TX,
2538,HighSchool,2019,,Jadarrius Perkins,Hattiesburg,,CB,74.0,185.0,3,0.8003,Hattiesburg,MS,
2539,HighSchool,2019,,Dekendrick Bender,Marshall,,WR,72.0,185.0,3,0.8003,Marshall,TX,
2540,HighSchool,2019,,Jaylen Pate,Lane Technical,Wyoming,WDE,75.0,220.0,3,0.8003,Chicago,IL,
2541,HighSchool,2019,,Josh Pearcy,Moorestown,Rice,ILB,74.0,231.0,3,0.8003,Moorestown,NJ,
2542,HighSchool,2019,,Javien Cuff,Vero Beach,Buffalo,WR,74.0,170.0,3,0.8003,Vero Beach,FL,
2543,HighSchool,2019,,Julius Pierce,Seminole,Florida International,OT,77.0,265.0,3,0.8003,Sanford,FL,
2544,HighSchool,2019,,Tyler Stephens,Labrae,Buffalo,TE,78.0,215.0,3,0.8003,Leavittsburg,OH,
2545,HighSchool,2019,,Dariyan Wiley,Douglas County,UMass,ATH,75.0,200.0,3,0.8003,Douglasville,GA,
2546,HighSchool,2019,,Jeremiah Byers,Anderson,UTEP,DT,78.0,290.0,3,0.8003,Austin,TX,
2547,HighSchool,2019,,Owen Murphy,St. Ignatius,Akron,OT,78.0,270.0,3,0.8003,Cleveland,OH,
2548,HighSchool,2019,,Ethan Hall,Bixby,Tulsa,OLB,75.0,205.0,3,0.8003,Bixby,OK,
2549,HighSchool,2019,,Javier Derritt,St. Thomas Aquinas,North Dakota State,DT,75.0,270.0,3,0.7998,Lenexa,KS,
2550,HighSchool,2019,,Mike Harding,Catholic Central HS,,TE,78.0,225.0,3,0.7998,Redford,MI,
2551,HighSchool,2019,,Aidan Wells,St. Ignatius,Harvard,TE,77.0,260.0,3,0.7998,Cleveland,OH,
2552,HighSchool,2019,,Tahj Wright,Bakersfield,,WR,72.0,173.0,3,0.7998,Bakersfield,CA,
2553,HighSchool,2019,,Garrett Beck,Rocky Mountain,,OLB,76.0,210.0,3,0.7998,Meridian,ID,
2554,HighSchool,2019,,Carson Fugleberg,Idaho Falls Senior,,TE,77.0,240.0,3,0.7998,Idaho Falls,ID,
2555,HighSchool,2019,,Leonard Henry,Grand Blanc Community,,OLB,76.0,216.0,3,0.7998,Grand Blanc,MI,
2556,HighSchool,2019,,Zaytron Waits,Joe T. Robinson,,RB,71.0,202.0,3,0.7998,Little Rock,AR,
2557,HighSchool,2019,,Damico Jones,Rainier Beach,,ILB,73.0,220.0,3,0.7998,Seattle,WA,
2558,HighSchool,2019,,Terence Simon Jr.,Cathedral,,OLB,72.0,246.0,3,0.7998,Los Angeles,CA,
2559,HighSchool,2019,,J.J. Lemming,Steilacoom,,PRO,77.0,215.0,3,0.7998,Steilacoom,WA,
2560,HighSchool,2019,,Jamin Fa'alogo,Timberline,,ILB,75.0,230.0,3,0.7998,Lacey,WA,
2561,HighSchool,2019,,Jacob Kettels,Lynden,Montana State,OT,77.0,280.0,3,0.7998,Lynden,WA,
2562,HighSchool,2019,,Kanen Eaton,Columbia River,Utah State,WR,76.0,180.0,3,0.7998,Vancouver,WA,
2563,HighSchool,2019,,Derek Ray,Eastside Catholic,,RB,68.0,180.0,3,0.7998,Sammamish,WA,
2564,HighSchool,2019,,Beaux Tagaloa,De La Salle,,DT,72.0,275.0,3,0.7998,Concord,CA,
2565,HighSchool,2019,,Chandon Pierre,Folsom,North Dakota,SDE,75.0,255.0,3,0.7998,Folsom,CA,
2566,HighSchool,2019,,Brandon Knott,Inderkum,,DT,74.0,260.0,3,0.7998,Sacramento,CA,
2567,HighSchool,2019,,Will Mostaert,Lakeville North,North Dakota State,SDE,76.0,230.0,3,0.7998,Lakeville,MN,
2568,HighSchool,2019,,Tyler Kinslow,Centennial,,OLB,72.0,204.0,3,0.7998,Corona,CA,
2569,HighSchool,2019,,Ross Malmgren,North Paudling,,PRO,74.5,203.0,3,0.7998,Dallas,GA,
2570,HighSchool,2019,,Thadeo Campbell,Central,,CB,70.5,172.0,3,0.7998,El Centro,CA,
2571,HighSchool,2019,,Marlon Jones,Curtis Senior,Eastern Washington,WR,72.0,175.0,3,0.7998,Tacoma,WA,
2572,HighSchool,2019,,Justin Sinclair,St. Francis,,CB,70.0,160.0,3,0.7998,Mountain View,CA,
2573,HighSchool,2019,,Nazje Briscoe,Stadium,,RB,70.0,170.0,3,0.7998,Tacoma,WA,
2574,HighSchool,2019,,Thaiger Flowers,Central East,,S,73.0,185.0,3,0.7998,Fresno,CA,
2575,HighSchool,2019,,Emonte Scott,O'Dea,Portland State,ATH,75.0,185.0,3,0.7998,Seattle,WA,
2576,HighSchool,2019,,Alishawuan Taylor,Union,Northern Arizona,ATH,76.0,225.0,3,0.7998,Vancouver,WA,
2577,HighSchool,2019,,Sam Telesa,Aloha,Georgetown,OC,74.0,300.0,3,0.7998,Beaverton,OR,
2578,HighSchool,2019,,Ethan Wilborn,Beaverton,,WR,74.5,180.0,3,0.7998,Beaverton,OR,
2579,HighSchool,2019,,Dakota Pullum,Winona,,WR,71.5,183.0,3,0.7998,Winona,TX,
2580,HighSchool,2019,,Diego Fuimaono,South Salem,,TE,77.0,245.0,3,0.7998,Salem,OR,
2581,HighSchool,2019,,Joey Schmidt,Carmel,,OLB,74.0,220.0,3,0.7998,Carmel,IN,
2582,HighSchool,2019,,Luke Moseley,Calhoun,,WR,75.0,178.0,3,0.7998,Calhoun,GA,
2583,HighSchool,2019,,Dale Chesson,Ladue Horton Watkins,,WR,72.0,185.0,3,0.7998,Saint Louis,MO,
2584,HighSchool,2019,,Ben Stater,Christian Brothers College,,OG,76.0,310.0,3,0.7998,Saint Louis,MO,
2585,HighSchool,2019,,Josh Plohr,Christian Brothers College,Illinois,OT,78.0,280.0,3,0.7998,Saint Louis,MO,
2586,HighSchool,2019,,Collin Sutton,Winfield,Air Force,DUAL,74.0,190.0,3,0.7998,Winfield,MO,
2587,HighSchool,2019,,Daniel Stokes,Madison,,WR,70.0,185.0,3,0.7998,San Diego,CA,
2588,HighSchool,2019,,Caden Bell,J Serra Catholic,,DUAL,72.0,185.0,3,0.7998,Anaheim,CA,
2589,HighSchool,2019,,Que Allen,St. Paul,,RB,70.0,180.0,3,0.7998,Santa Fe Springs,CA,
2590,HighSchool,2019,,Deuce Palmer,San Ramon Valley,,ILB,74.0,215.0,3,0.7998,Danville,CA,
2591,HighSchool,2019,,AJ Toney,Jackson-Olin,Samford,WR,67.0,176.0,3,0.7998,Birmingham,AL,
2592,HighSchool,2019,,Shomari Hayes,Mountain Pointe,Louisiana,DT,74.0,313.0,3,0.7998,Phoenix,AZ,
2593,HighSchool,2019,,Shaq Daniels,Red Mountain,,CB,72.0,175.0,3,0.7998,Mesa,AZ,
2594,HighSchool,2019,,Tommy Loa,Graham-Kapowsin,,DT,76.0,258.0,3,0.7998,Graham,WA,
2595,HighSchool,2019,,Sequoia Magdalena,Notre Dame,UC Davis,S,75.0,195.0,3,0.7998,Sherman Oaks,CA,
2596,HighSchool,2019,,Johnny Williams,Calabasas,,RB,71.0,185.0,3,0.7998,Calabasas,CA,
2597,HighSchool,2019,,Zach Brogden,Orange Lutheran,,ILB,73.0,215.0,3,0.7998,Orange,CA,
2598,HighSchool,2019,,Zach Nelson,Casteel,Southern Utah,WR,73.0,190.0,3,0.7998,QUEEN CREEK,AZ,
2599,HighSchool,2019,,Kody McPherson,Empire,,OG,73.0,250.0,3,0.7998,Benson,AZ,
2600,HighSchool,2019,,Alex Howard,Mt Healthy,,OLB,74.0,210.0,3,0.7998,Cincinnati,OH,
2601,HighSchool,2019,,Caden Kolesar,St. Edward,,ATH,70.0,195.0,3,0.7998,Lakewood,OH,
2602,HighSchool,2019,,Jake Richards,Lancaster,,S,73.0,195.0,3,0.7998,Lancaster,OH,
2603,HighSchool,2019,,Charles Cochran,Stephens County,,ATH,72.0,200.0,3,0.7998,Toccoa,GA,
2604,HighSchool,2019,,Zack Mendoza,Roy,,OT,79.0,270.0,3,0.7998,Roy,UT,
2605,HighSchool,2019,,Murvin Kenion,St. Patrick-St. Vincent,,WR,72.0,170.0,3,0.7998,Vallejo,CA,
2606,HighSchool,2019,,Sione Tai,Lawndale,,OT,77.0,275.0,3,0.7998,Lawndale,CA,
2607,HighSchool,2019,,Jayden Wickware,Univ Of San Diego HS,Princeton,ATH,73.0,175.0,3,0.7998,San Diego,CA,
2608,HighSchool,2019,,Corey Tate,East,,CB,73.0,170.0,3,0.7998,Denver,CO,
2609,HighSchool,2019,,Andre Owens,Santa Fe,,WR,73.0,185.0,3,0.7998,Santa Fe Springs,CA,
2610,HighSchool,2019,,K'aun Green,McClymonds,,WDE,75.0,215.0,3,0.7998,Oakland,CA,
2611,HighSchool,2019,,Elias Rantissi,Rancho Cotate,,ILB,74.0,225.0,3,0.7998,Rohnert Park,CA,
2612,HighSchool,2019,,Marcus Dean,Mira Mesa,,CB,74.0,182.0,3,0.7998,San Diego,CA,
2613,HighSchool,2019,,Arick McLawyer,Huntington Beach,,ATH,72.0,190.0,3,0.7998,Huntington Beach,CA,
2614,HighSchool,2019,,LaDarius Owens,Manvel,Texas Southern,RB,69.0,173.0,3,0.7998,Manvel,TX,
2615,HighSchool,2019,,Connor Beautrow,Calabasas,,ILB,74.0,215.0,3,0.7998,Calabasas,CA,
2616,HighSchool,2019,,Cade Carter,Clayton Valley,,OLB,75.0,220.0,3,0.7998,Concord,CA,
2617,HighSchool,2019,,Kiahn Martinez,Regis Jesuit,Idaho,RB,69.0,185.0,3,0.7998,Aurora,CO,
2618,HighSchool,2019,,Brandon Hubicz,Catholic,,TE,75.0,231.0,3,0.7998,Baton Rouge,LA,
2619,HighSchool,2019,,Jaylon Brown,North DeSoto,,OLB,74.0,215.0,3,0.7998,Stonewall,LA,
2620,HighSchool,2019,,Kendall Collins,De La Salle,,RB,67.0,180.0,3,0.7998,New Orleans,LA,
2621,HighSchool,2019,,Niko Davis,West St. John,,ILB,72.0,225.0,3,0.7998,Edgard,LA,
2622,HighSchool,2019,,Tyler Shimomura,J Serra Catholic,,WR,71.0,180.0,3,0.7998,San Juan Capistrano,CA,
2623,HighSchool,2019,,Kevin Dameron,Essex,Old Dominion,WDE,74.0,255.0,3,0.7998,Tappahannock,VA,
2624,HighSchool,2019,,Ezekiel Savage,Reseda Senior,,DUAL,75.0,205.0,3,0.7998,Reseda,CA,
2625,HighSchool,2019,,Jay Baggs,San Clemente,,TE,77.0,228.0,3,0.7998,San Clemente,CA,
2626,HighSchool,2019,,Jonathan Mulatu,Lee,,RB,71.5,206.0,3,0.7998,Springfield,VA,
2627,HighSchool,2019,,E.J. Horton,Pulaski County Sr.,,WR,72.0,170.0,3,0.7998,Dublin,VA,
2628,HighSchool,2019,,Ty James,Greater Atlanta Christian School,,WR,74.0,185.0,3,0.7998,Norcross,GA,
2629,HighSchool,2019,,Jose Lugo,Catalina Magnet School,,SDE,75.0,257.0,3,0.7998,Tucson,AZ,
2630,HighSchool,2019,,Jonathan Thomas,Chaminade,,ILB,75.0,230.0,3,0.7998,West Hills,CA,
2631,HighSchool,2019,,Matthew Wedig,Memorial,Illinois State,WDE,76.0,210.0,3,0.7998,Beloit,WI,
2632,HighSchool,2019,,Scott Harris,Fairfax Senior,,DUAL,72.0,180.0,3,0.7998,Los Angeles,CA,
2633,HighSchool,2019,,Raequan Prince,Winton Woods,,WR,68.0,175.0,3,0.7998,Cincinnati,OH,
2634,HighSchool,2019,,Kaden Richardson,Folsom,,OC,74.0,265.0,3,0.7998,Folsom,CA,
2635,HighSchool,2019,,Cade Cadam,Bonita,,WR,72.0,175.0,3,0.7998,La Verne,CA,
2636,HighSchool,2019,,Andre Crump,Monterey Trail,San José State,WR,70.0,180.0,3,0.7998,Elk Grove,CA,
2637,HighSchool,2019,,Victor Clanton,J Serra Catholic,,ILB,71.0,220.0,3,0.7998,San Juan Capistrano,CA,
2638,HighSchool,2019,,Drexlan Allen,Hattiesburg,,RB,70.0,183.0,3,0.7998,Hattiesburg,MS,
2639,HighSchool,2019,,Marqui Johnson,Saguaro,Portland State,RB,68.0,180.0,3,0.7998,Scottsdale,AZ,
2640,HighSchool,2019,,Thomas Kinslow,Centennial,,RB,70.0,180.0,3,0.7998,Corona,CA,
2641,HighSchool,2019,,Jack Lenthall,Oaks Christian,,OLB,74.0,215.0,3,0.7998,Westlake Village,CA,
2642,HighSchool,2019,,Jarod DePriest,Farmington Central,South Dakota State,DT,76.0,270.0,3,0.7998,Farmington,IL,
2643,HighSchool,2019,,Eric Zambrano,Upland,,CB,75.0,190.0,3,0.7998,Upland,CA,
2644,HighSchool,2019,,Karsonne Winters,Palo Verde,Portland State,S,74.0,190.0,3,0.7998,Las Vegas,NV,
2645,HighSchool,2019,,Jurrian Hering,Gig Harbor,,CB,73.0,180.0,3,0.7998,Gig Harbor,WA,
2646,HighSchool,2019,,Dylan Davis,Millikan Senior,,WR,72.0,165.0,3,0.7998,Long Beach,CA,
2647,HighSchool,2019,,Vincent Tucker,Narbonne,,S,71.0,190.0,3,0.7998,Harbor City,CA,
2648,HighSchool,2019,,Nathan Thomas,Chalmette,Louisiana,OT,77.0,268.0,3,0.7998,Chalmette,LA,
2649,HighSchool,2019,,Kevin Brown,Everett,UMass,RB,72.0,225.0,3,0.7998,Mattapan,MA,
2650,HighSchool,2019,,Camren Thomas,Hawkins,Idaho,WR,70.0,170.0,3,0.7998,Los Angeles,CA,
2651,HighSchool,2019,,Alex Washington,Mountain Brook,Harvard,S,73.0,180.0,3,0.7998,Birmingham,AL,
2652,HighSchool,2019,,Dylan White,Pittsburg,,WR,73.0,185.0,3,0.7998,Pittsburg,KS,
2653,HighSchool,2019,,Bryquice Brown,Lithia Springs Comprehensive,Georgia State,S,72.0,180.0,3,0.7998,Mattapan,MA,
2654,HighSchool,2019,,Luke Szabados,Archbishop Moeller,Mercer,ILB,74.0,225.0,3,0.7998,Cincinnati,OH,
2655,HighSchool,2019,,Ja'Shaun Poke,Dutchtown,Kent State,CB,70.0,175.0,3,0.7998,Hampton,GA,
2656,HighSchool,2019,,Blake Archuleta,Bishop Amat,,DUAL,74.0,190.0,3,0.7998,La Puente,CA,
2657,HighSchool,2019,,Drew Leszczynski,Brookfield Central,Coastal Carolina,PRO,73.0,190.0,3,0.7998,Brookfield,WI,
2658,HighSchool,2019,,Micaiah Overton,Bessemer Academy,Liberty,SDE,77.0,225.0,3,0.7998,Tuscaloosa,AL,
2659,HighSchool,2019,,Dion Hunter,Cleveland,New Mexico,OLB,74.0,220.0,3,0.7998,Rio Rancho,NM,
2660,HighSchool,2019,,Alex Hurlburt,West Salem,Montana,OLB,75.0,220.0,3,0.7993,Salem,OR,
2661,HighSchool,2019,,Arasi Mose,St. Louis,Hawai'i,OT,77.0,345.0,3,0.7993,Honolulu,HI,
2662,HighSchool,2019,,Max Wynn,Centerville,Miami (OH),ILB,74.0,210.0,3,0.7993,Dayton,OH,
2663,HighSchool,2019,,Keondre Swoopes,Hartselle,UAB,CB,72.0,165.0,3,0.7993,Hartselle,AL,
2664,HighSchool,2019,,Omari Fiffer,Ed White,Florida A&M,OLB,72.0,195.0,3,0.7993,Jacksonville,FL,
2665,HighSchool,2019,,LaCoryien Washington,Mansfield Summit,Stephen F. Austin,S,73.0,195.0,3,0.7993,Arlington,TX,
2666,HighSchool,2019,,Darius Richardson,West Rusk,,DT,74.0,290.0,3,0.7993,New London,TX,
2667,HighSchool,2019,,Luteru Fedler,Murrieta Valley,New Mexico State,OG,75.0,278.0,3,0.7993,Murrieta,CA,
2668,HighSchool,2019,,Victor Stoffel,Sweden,Temple,OT,79.0,240.0,3,0.7993,,,Sweden
2669,HighSchool,2019,,Chandler Whitfield,Zachary,Louisiana Monroe,WR,68.0,152.0,3,0.7993,Zachary,LA,
2670,HighSchool,2019,,Tyruss Gayden,West Jefferson,Southern,CB,70.0,165.0,3,0.7993,Harvey,LA,
2671,HighSchool,2019,,Braxton Collins,Greer,Old Dominion,WR,76.0,175.0,3,0.7993,Greer,SC,
2672,HighSchool,2019,,Isaiah Abdullah,Woodrow Wilson Senior,Wyoming,ATH,75.0,190.0,3,0.7993,Los Angeles,CA,
2673,HighSchool,2019,,Nicholas Nakwaasah,Bishop Dunne,Central Arkansas,S,72.0,190.0,3,0.7993,Dallas,TX,
2674,HighSchool,2019,,Derin McCulley,Lawrence North,Ball State,CB,74.0,170.0,3,0.7993,Indianapolis,IN,
2675,HighSchool,2019,,Joseph Carter,Plano East,Navy,ATH,72.5,196.0,3,0.7993,Plano,TX,
2676,HighSchool,2019,,Dalton Cooper,Prague,Texas State,OT,79.0,280.0,3,0.7993,Prague,OK,
2677,HighSchool,2019,,Kyle Ostendorp,Desert Vista,Arizona,P,74.0,195.0,3,0.7992,Phoenix,AZ,
2678,HighSchool,2019,,Aaron Bredsguard,Viewmont,Utah State,WDE,75.0,225.0,3,0.7991,Bountiful,UT,
2679,HighSchool,2019,,Eddie Schott,Southport,Ball State,PRO,77.0,220.0,3,0.799,Indianapolis,IN,
2680,HighSchool,2019,,Keanu Hill,Trinity,BYU,WR,75.0,190.0,3,0.799,Euless,TX,
2681,HighSchool,2019,,Xavier Guillory,Lewis & Clark,Air Force,WR,75.0,195.0,3,0.7982,Spokane,WA,
2682,HighSchool,2019,,Xavier Mason,Stadium,Sacramento State,WR,72.0,188.0,3,0.7982,Tacoma,WA,
2683,HighSchool,2019,,Davion Gaines,Stadium,Portland State,CB,73.0,170.0,3,0.7982,Tacoma,WA,
